topic,cited_publication_id,citing_publication_id
machine-learning-quantitative-sociological-research,PB:389399499,PB:395970839
machine-learning-quantitative-sociological-research,PB:389399499,PB:395777554
machine-learning-quantitative-sociological-research,PB:389399499,PB:395649857
machine-learning-quantitative-sociological-research,PB:389399499,PB:394767765
machine-learning-quantitative-sociological-research,PB:389399499,PB:395244009
machine-learning-quantitative-sociological-research,PB:373230681,PB:398070031
machine-learning-quantitative-sociological-research,PB:373230681,PB:393329581
machine-learning-quantitative-sociological-research,PB:373230681,PB:392137444
machine-learning-quantitative-sociological-research,PB:373230681,PB:391638946
machine-learning-quantitative-sociological-research,PB:373230681,PB:390159899
machine-learning-quantitative-sociological-research,PB:373230681,PB:390261191
machine-learning-quantitative-sociological-research,PB:373230681,PB:388629543
machine-learning-quantitative-sociological-research,PB:373230681,PB:388191051
machine-learning-quantitative-sociological-research,PB:373230681,PB:385717561
machine-learning-quantitative-sociological-research,PB:373230681,PB:385934463
machine-learning-quantitative-sociological-research,PB:350696830,PB:391450307
machine-learning-quantitative-sociological-research,PB:350696830,PB:390663873
machine-learning-quantitative-sociological-research,PB:350696830,PB:382985509
machine-learning-quantitative-sociological-research,PB:350696830,PB:370323262
machine-learning-quantitative-sociological-research,PB:350696830,PB:369578819
machine-learning-quantitative-sociological-research,PB:350696830,PB:397628470
machine-learning-quantitative-sociological-research,PB:350696830,PB:397175590
machine-learning-quantitative-sociological-research,PB:350696830,PB:383004733
machine-learning-quantitative-sociological-research,PB:350696830,PB:378334612
machine-learning-quantitative-sociological-research,PB:350696830,PB:372813635
machine-learning-quantitative-sociological-research,PB:361219021,PB:396399822
machine-learning-quantitative-sociological-research,PB:361219021,PB:390809893
machine-learning-quantitative-sociological-research,PB:361219021,PB:381580629
machine-learning-quantitative-sociological-research,PB:361219021,PB:372209404
machine-learning-quantitative-sociological-research,PB:361219021,PB:372011566
machine-learning-quantitative-sociological-research,PB:361219021,PB:397512246
machine-learning-quantitative-sociological-research,PB:361219021,PB:395014735
machine-learning-quantitative-sociological-research,PB:361219021,PB:394514643
machine-learning-quantitative-sociological-research,PB:361219021,PB:391682197
machine-learning-quantitative-sociological-research,PB:361219021,PB:391582314
machine-learning-quantitative-sociological-research,PB:375830764,PB:396660647
machine-learning-quantitative-sociological-research,PB:375830764,PB:392370284
machine-learning-quantitative-sociological-research,PB:375830764,PB:389018434
machine-learning-quantitative-sociological-research,PB:375830764,PB:381605015
machine-learning-quantitative-sociological-research,PB:375830764,PB:379794294
machine-learning-quantitative-sociological-research,PB:375830764,PB:380805953
machine-learning-quantitative-sociological-research,PB:375830764,PB:375778827
machine-learning-quantitative-sociological-research,PB:375830764,PB:372268016
machine-learning-quantitative-sociological-research,PB:387741993,PB:393959810
machine-learning-quantitative-sociological-research,PB:387741993,PB:390990080
machine-learning-quantitative-sociological-research,PB:387741993,PB:391499810
machine-learning-quantitative-sociological-research,PB:387741993,PB:390812838
machine-learning-quantitative-sociological-research,PB:387741993,PB:397174158
machine-learning-quantitative-sociological-research,PB:387741993,PB:395455160
machine-learning-quantitative-sociological-research,PB:387741993,PB:392108888
machine-learning-quantitative-sociological-research,PB:387741993,PB:380401359
machine-learning-quantitative-sociological-research,PB:377394628,PB:395402536
machine-learning-quantitative-sociological-research,PB:377394628,PB:393933486
machine-learning-quantitative-sociological-research,PB:377394628,PB:393183249
machine-learning-quantitative-sociological-research,PB:377394628,PB:393022928
machine-learning-quantitative-sociological-research,PB:377394628,PB:397813089
machine-learning-quantitative-sociological-research,PB:377394628,PB:384983517
machine-learning-quantitative-sociological-research,PB:379771105,PB:392734619
machine-learning-quantitative-sociological-research,PB:379771105,PB:387460812
machine-learning-quantitative-sociological-research,PB:379771105,PB:397606532
machine-learning-quantitative-sociological-research,PB:379771105,PB:393359534
machine-learning-quantitative-sociological-research,PB:379771105,PB:392592837
machine-learning-quantitative-sociological-research,PB:379771105,PB:391871763
machine-learning-quantitative-sociological-research,PB:382492793,PB:397482649
machine-learning-quantitative-sociological-research,PB:382492793,PB:389816431
machine-learning-quantitative-sociological-research,PB:382492793,PB:386105607
machine-learning-quantitative-sociological-research,PB:382492793,PB:385122105
machine-learning-quantitative-sociological-research,PB:382492793,PB:394610222
machine-learning-quantitative-sociological-research,PB:389300181,PB:396811749
machine-learning-quantitative-sociological-research,PB:389300181,PB:396390941
machine-learning-quantitative-sociological-research,PB:389300181,PB:395425195
machine-learning-quantitative-sociological-research,PB:389300181,PB:395413435
machine-learning-quantitative-sociological-research,PB:389300181,PB:391892041
machine-learning-quantitative-sociological-research,PB:395904219,PB:386336263
machine-learning-quantitative-sociological-research,PB:395904219,PB:385816409
machine-learning-quantitative-sociological-research,PB:395904219,PB:381473032
machine-learning-quantitative-sociological-research,PB:395904219,PB:374730745
machine-learning-quantitative-sociological-research,PB:395904219,PB:371749590
machine-learning-quantitative-sociological-research,PB:395904219,PB:366320900
machine-learning-quantitative-sociological-research,PB:395904219,PB:361981807
machine-learning-quantitative-sociological-research,PB:395904219,PB:393535028
machine-learning-quantitative-sociological-research,PB:395904219,PB:376103068
machine-learning-quantitative-sociological-research,PB:389815490,PB:398080406
machine-learning-quantitative-sociological-research,PB:389815490,PB:397924699
machine-learning-quantitative-sociological-research,PB:389815490,PB:397795087
machine-learning-quantitative-sociological-research,PB:389815490,PB:397115569
machine-learning-quantitative-sociological-research,PB:389815490,PB:395309475
machine-learning-quantitative-sociological-research,PB:392513487,PB:395122061
machine-learning-quantitative-sociological-research,PB:392513487,PB:393452533
machine-learning-quantitative-sociological-research,PB:392513487,PB:393451780
machine-learning-quantitative-sociological-research,PB:392513487,PB:393452462
machine-learning-quantitative-sociological-research,PB:389498651,PB:390321542
machine-learning-quantitative-sociological-research,PB:389498651,PB:390170221
machine-learning-quantitative-sociological-research,PB:389498651,PB:397883177
machine-learning-quantitative-sociological-research,PB:389498651,PB:392196250
machine-learning-quantitative-sociological-research,PB:379700475,PB:396297026
machine-learning-quantitative-sociological-research,PB:379700475,PB:391161434
machine-learning-quantitative-sociological-research,PB:379700475,PB:382064889
machine-learning-quantitative-sociological-research,PB:379700475,PB:391370239
machine-learning-quantitative-sociological-research,PB:371962761,PB:383031928
machine-learning-quantitative-sociological-research,PB:371962761,PB:378592813
machine-learning-quantitative-sociological-research,PB:371962761,PB:378567755
machine-learning-quantitative-sociological-research,PB:371962761,PB:384131962
machine-learning-quantitative-sociological-research,PB:388443938,PB:393185738
machine-learning-quantitative-sociological-research,PB:388443938,PB:392207662
machine-learning-quantitative-sociological-research,PB:388443938,PB:392016661
machine-learning-quantitative-sociological-research,PB:388443938,PB:392225321
machine-learning-quantitative-sociological-research,PB:389416377,PB:397028277
machine-learning-quantitative-sociological-research,PB:389416377,PB:395947914
machine-learning-quantitative-sociological-research,PB:389416377,PB:391817097
machine-learning-quantitative-sociological-research,PB:389416377,PB:391773773
machine-learning-quantitative-sociological-research,PB:396864043,PB:397940690
machine-learning-quantitative-sociological-research,PB:396864043,PB:397886792
machine-learning-quantitative-sociological-research,PB:396864043,PB:397983580
machine-learning-quantitative-sociological-research,PB:396864043,PB:397097263
machine-learning-quantitative-sociological-research,PB:393301723,PB:397030094
machine-learning-quantitative-sociological-research,PB:393301723,PB:396927823
machine-learning-quantitative-sociological-research,PB:393301723,PB:396417318
machine-learning-quantitative-sociological-research,PB:393301723,PB:395621960
machine-learning-quantitative-sociological-research,PB:371567087,PB:393966458
machine-learning-quantitative-sociological-research,PB:371567087,PB:387152948
machine-learning-quantitative-sociological-research,PB:371567087,PB:385964192
machine-learning-quantitative-sociological-research,PB:381552161,PB:396361177
machine-learning-quantitative-sociological-research,PB:381552161,PB:393051260
machine-learning-quantitative-sociological-research,PB:381552161,PB:390592781
machine-learning-quantitative-sociological-research,PB:388069621,PB:396321987
machine-learning-quantitative-sociological-research,PB:388069621,PB:396886995
machine-learning-quantitative-sociological-research,PB:388069621,PB:396395770
machine-learning-quantitative-sociological-research,PB:388481416,PB:394884123
machine-learning-quantitative-sociological-research,PB:388481416,PB:393430785
machine-learning-quantitative-sociological-research,PB:388481416,PB:390766628
machine-learning-quantitative-sociological-research,PB:395281072,PB:396100409
machine-learning-quantitative-sociological-research,PB:395281072,PB:387975593
machine-learning-quantitative-sociological-research,PB:395281072,PB:388936145
machine-learning-quantitative-sociological-research,PB:389726474,PB:396439010
machine-learning-quantitative-sociological-research,PB:389726474,PB:397336970
machine-learning-quantitative-sociological-research,PB:389726474,PB:393758629
machine-learning-quantitative-sociological-research,PB:395764858,PB:397704538
machine-learning-quantitative-sociological-research,PB:395764858,PB:397510358
machine-learning-quantitative-sociological-research,PB:395764858,PB:397009087
machine-learning-quantitative-sociological-research,PB:396702488,PB:397941505
machine-learning-quantitative-sociological-research,PB:396702488,PB:397710160
machine-learning-quantitative-sociological-research,PB:396702488,PB:397990747
machine-learning-quantitative-sociological-research,PB:393102985,PB:391676060
machine-learning-quantitative-sociological-research,PB:393102985,PB:390322178
machine-learning-quantitative-sociological-research,PB:393102985,PB:388884058
machine-learning-quantitative-sociological-research,PB:394640638,PB:397706491
machine-learning-quantitative-sociological-research,PB:394640638,PB:397369822
machine-learning-quantitative-sociological-research,PB:394458265,PB:395473489
machine-learning-quantitative-sociological-research,PB:394458265,PB:396635616
machine-learning-quantitative-sociological-research,PB:395863867,PB:363530242
machine-learning-quantitative-sociological-research,PB:395863867,PB:358024823
machine-learning-quantitative-sociological-research,PB:396999186,PB:397757024
machine-learning-quantitative-sociological-research,PB:396999186,PB:397660756
machine-learning-quantitative-sociological-research,PB:388447752,PB:393313285
machine-learning-quantitative-sociological-research,PB:388447752,PB:394328799
machine-learning-quantitative-sociological-research,PB:397077772,PB:395358421
machine-learning-quantitative-sociological-research,PB:397077772,PB:393475280
machine-learning-sociology,PB:357016834,PB:397649593
machine-learning-sociology,PB:357016834,PB:397463400
machine-learning-sociology,PB:357016834,PB:397346314
machine-learning-sociology,PB:357016834,PB:397321570
machine-learning-sociology,PB:357016834,PB:396450796
machine-learning-sociology,PB:357016834,PB:395456570
machine-learning-sociology,PB:357016834,PB:394344037
machine-learning-sociology,PB:357016834,PB:393639602
machine-learning-sociology,PB:357016834,PB:393503775
machine-learning-sociology,PB:357016834,PB:393368194
machine-learning-sociology,PB:386206333,PB:397699465
machine-learning-sociology,PB:386206333,PB:397865726
machine-learning-sociology,PB:386206333,PB:397017544
machine-learning-sociology,PB:386206333,PB:396944604
machine-learning-sociology,PB:386206333,PB:396788343
machine-learning-sociology,PB:386206333,PB:396537645
machine-learning-sociology,PB:386206333,PB:395979281
machine-learning-sociology,PB:386206333,PB:396434643
machine-learning-sociology,PB:386206333,PB:395982617
machine-learning-sociology,PB:386206333,PB:396144226
machine-learning-sociology,PB:351249153,PB:397322718
machine-learning-sociology,PB:351249153,PB:394280933
machine-learning-sociology,PB:351249153,PB:393408440
machine-learning-sociology,PB:351249153,PB:387052362
machine-learning-sociology,PB:351249153,PB:379588998
machine-learning-sociology,PB:351249153,PB:378233114
machine-learning-sociology,PB:351249153,PB:374819510
machine-learning-sociology,PB:351249153,PB:371408725
machine-learning-sociology,PB:351249153,PB:369255544
machine-learning-sociology,PB:351249153,PB:368436458
machine-learning-sociology,PB:391348099,PB:393331393
machine-learning-sociology,PB:391348099,PB:391253197
machine-learning-sociology,PB:391348099,PB:392612388
machine-learning-sociology,PB:391348099,PB:395343820
machine-learning-sociology,PB:391348099,PB:395024321
machine-learning-sociology,PB:391348099,PB:392909700
machine-learning-sociology,PB:391348099,PB:391145042
machine-learning-sociology,PB:392152123,PB:393396548
machine-learning-sociology,PB:392152123,PB:392744680
machine-learning-sociology,PB:392152123,PB:397137602
machine-learning-sociology,PB:392152123,PB:397079854
machine-learning-sociology,PB:392152123,PB:393331393
machine-learning-sociology,PB:395904219,PB:386336263
machine-learning-sociology,PB:395904219,PB:385816409
machine-learning-sociology,PB:395904219,PB:381473032
machine-learning-sociology,PB:395904219,PB:374730745
machine-learning-sociology,PB:395904219,PB:371749590
machine-learning-sociology,PB:395904219,PB:366320900
machine-learning-sociology,PB:395904219,PB:361981807
machine-learning-sociology,PB:395904219,PB:393535028
machine-learning-sociology,PB:395904219,PB:376103068
machine-learning-sociology,PB:377131828,PB:391886968
machine-learning-sociology,PB:377131828,PB:397579506
machine-learning-sociology,PB:377131828,PB:385250671
machine-learning-sociology,PB:377131828,PB:394327799
machine-learning-sociology,PB:395411141,PB:397719076
machine-learning-sociology,PB:395411141,PB:396581133
machine-learning-sociology,PB:395411141,PB:396169734
machine-learning-sociology,PB:395411141,PB:395917341
machine-learning-sociology,PB:389489720,PB:398042122
machine-learning-sociology,PB:389489720,PB:395063467
machine-learning-sociology,PB:389489720,PB:391431479
machine-learning-sociology,PB:389489720,PB:391435616
machine-learning-sociology,PB:394513136,PB:395070823
machine-learning-sociology,PB:394513136,PB:398003643
machine-learning-sociology,PB:394513136,PB:397841497
machine-learning-sociology,PB:394548765,PB:396987443
machine-learning-sociology,PB:394548765,PB:394536988
machine-learning-sociology,PB:394548765,PB:388029524
machine-learning-sociology,PB:397122779,PB:395943605
machine-learning-sociology,PB:397122779,PB:388380674
machine-learning-sociology,PB:397122779,PB:396084548
machine-learning-sociology,PB:388788053,PB:396852473
machine-learning-sociology,PB:388788053,PB:393591638
machine-learning-sociology,PB:397101683,PB:397719404
machine-learning-sociology,PB:397101683,PB:397272684
machine-learning-sociology,PB:397263685,PB:397667510
machine-learning-sociology,PB:397263685,PB:394323334
machine-learning-sociology,PB:395346064,PB:397270001
machine-learning-sociology,PB:395346064,PB:395929532
machine-learning-sociology,PB:389595177,PB:397623560
machine-learning-sociology,PB:389595177,PB:392132772
machine-learning-sociology,PB:389595177,PB:391058143
machine-learning-sociology,PB:397576850,PB:396143471
machine-learning-sociology,PB:397576850,PB:397819031
machine-learning-sociology,PB:389431216,PB:396825995
machine-learning-sociology,PB:386575459,PB:396690663
machine-learning-sociology,PB:397411410,PB:397949352
machine-learning-sociology,PB:395538637,PB:397700108
machine-learning-sociology,PB:388447621,PB:389656938
machine-learning-sociology,PB:385636332,PB:394240193
machine-learning-sociology,PB:395991770,PB:397275893
machine-learning-sociology,PB:393645927,PB:397527016
machine-learning-sociology,PB:395494263,PB:397993448
machine-learning-sociology,PB:395494263,PB:398033492
machine-learning-sociology,PB:394688573,PB:396716091
machine-learning-sociology,PB:394886764,PB:396008997
machine-learning-sociology,PB:392653916,PB:337020195
machine-learning-sociology,PB:395263734,PB:396645525
machine-learning-sociology,PB:395914774,PB:396160828
machine-learning-sociology,PB:396281415,PB:397933006
machine-learning-sociology,PB:395023440,PB:397595585
machine-learning-sociology,PB:388329366,PB:392375716
machine-learning-sociology,PB:392371429,PB:394439101
machine-learning-sociology,PB:396095655,PB:396730677
machine-learning-sociology,PB:395437008,PB:380420845
machine-learning-sociology,PB:395529151,PB:388722235
machine-learning-sociology,PB:395892906,PB:396627830
processing-qualitative-data-ai,PB:390960117,PB:391854329
processing-qualitative-data-ai,PB:390960117,PB:391854326
processing-qualitative-data-ai,PB:390960117,PB:391854230
processing-qualitative-data-ai,PB:390960117,PB:391854223
processing-qualitative-data-ai,PB:390960117,PB:391854222
processing-qualitative-data-ai,PB:390960117,PB:391854153
processing-qualitative-data-ai,PB:390960117,PB:391854146
processing-qualitative-data-ai,PB:390960117,PB:391854065
processing-qualitative-data-ai,PB:390960117,PB:391854064
processing-qualitative-data-ai,PB:390960117,PB:391854063
processing-qualitative-data-ai,PB:382831191,PB:396506608
processing-qualitative-data-ai,PB:382831191,PB:396148002
processing-qualitative-data-ai,PB:382831191,PB:395592093
processing-qualitative-data-ai,PB:382831191,PB:394398381
processing-qualitative-data-ai,PB:382831191,PB:393470494
processing-qualitative-data-ai,PB:382831191,PB:393362376
processing-qualitative-data-ai,PB:382831191,PB:392658366
processing-qualitative-data-ai,PB:382831191,PB:392638351
processing-qualitative-data-ai,PB:382831191,PB:391239662
processing-qualitative-data-ai,PB:382831191,PB:390794747
processing-qualitative-data-ai,PB:372800462,PB:398001928
processing-qualitative-data-ai,PB:372800462,PB:397383899
processing-qualitative-data-ai,PB:372800462,PB:396907324
processing-qualitative-data-ai,PB:372800462,PB:396385589
processing-qualitative-data-ai,PB:372800462,PB:395573275
processing-qualitative-data-ai,PB:372800462,PB:392643166
processing-qualitative-data-ai,PB:372800462,PB:391320439
processing-qualitative-data-ai,PB:372800462,PB:391144981
processing-qualitative-data-ai,PB:372800462,PB:390770527
processing-qualitative-data-ai,PB:372800462,PB:390656568
processing-qualitative-data-ai,PB:385009820,PB:396862431
processing-qualitative-data-ai,PB:385009820,PB:393216411
processing-qualitative-data-ai,PB:385009820,PB:392161055
processing-qualitative-data-ai,PB:385009820,PB:390396574
processing-qualitative-data-ai,PB:385009820,PB:392126490
processing-qualitative-data-ai,PB:385009820,PB:389534616
processing-qualitative-data-ai,PB:385009820,PB:392446233
processing-qualitative-data-ai,PB:385009820,PB:391826451
processing-qualitative-data-ai,PB:385009820,PB:392126730
processing-qualitative-data-ai,PB:385009820,PB:389673821
processing-qualitative-data-ai,PB:381679551,PB:398111549
processing-qualitative-data-ai,PB:381679551,PB:398001928
processing-qualitative-data-ai,PB:381679551,PB:397859991
processing-qualitative-data-ai,PB:381679551,PB:396708716
processing-qualitative-data-ai,PB:381679551,PB:396645431
processing-qualitative-data-ai,PB:381679551,PB:396106697
processing-qualitative-data-ai,PB:381679551,PB:395718630
processing-qualitative-data-ai,PB:381679551,PB:397089851
processing-qualitative-data-ai,PB:381679551,PB:395356311
processing-qualitative-data-ai,PB:381679551,PB:395500711
processing-qualitative-data-ai,PB:382138116,PB:396973967
processing-qualitative-data-ai,PB:382138116,PB:397365861
processing-qualitative-data-ai,PB:382138116,PB:395100169
processing-qualitative-data-ai,PB:382138116,PB:394080836
processing-qualitative-data-ai,PB:382138116,PB:392447596
processing-qualitative-data-ai,PB:382138116,PB:392345299
processing-qualitative-data-ai,PB:382138116,PB:393655870
processing-qualitative-data-ai,PB:382138116,PB:391239662
processing-qualitative-data-ai,PB:382138116,PB:390991038
processing-qualitative-data-ai,PB:382138116,PB:393179403
processing-qualitative-data-ai,PB:390100640,PB:398053561
processing-qualitative-data-ai,PB:390100640,PB:397880967
processing-qualitative-data-ai,PB:390100640,PB:396456476
processing-qualitative-data-ai,PB:390100640,PB:396506608
processing-qualitative-data-ai,PB:390100640,PB:396360663
processing-qualitative-data-ai,PB:390100640,PB:395944155
processing-qualitative-data-ai,PB:390100640,PB:395541489
processing-qualitative-data-ai,PB:390100640,PB:395301626
processing-qualitative-data-ai,PB:390100640,PB:394864216
processing-qualitative-data-ai,PB:390100640,PB:394524131
processing-qualitative-data-ai,PB:380452225,PB:395357630
processing-qualitative-data-ai,PB:380452225,PB:394591495
processing-qualitative-data-ai,PB:380452225,PB:394409659
processing-qualitative-data-ai,PB:380452225,PB:393896627
processing-qualitative-data-ai,PB:380452225,PB:393962180
processing-qualitative-data-ai,PB:380452225,PB:393150820
processing-qualitative-data-ai,PB:380452225,PB:392988257
processing-qualitative-data-ai,PB:380452225,PB:382255085
processing-qualitative-data-ai,PB:380452225,PB:392333646
processing-qualitative-data-ai,PB:380452225,PB:394837993
processing-qualitative-data-ai,PB:396256646,PB:396680225
processing-qualitative-data-ai,PB:396256646,PB:396517186
processing-qualitative-data-ai,PB:396256646,PB:396244488
processing-qualitative-data-ai,PB:396256646,PB:394890037
processing-qualitative-data-ai,PB:396256646,PB:394473591
processing-qualitative-data-ai,PB:396256646,PB:391530013
processing-qualitative-data-ai,PB:396256646,PB:381399683
processing-qualitative-data-ai,PB:396256646,PB:379815218
processing-qualitative-data-ai,PB:396256646,PB:397916185
processing-qualitative-data-ai,PB:396256646,PB:397823872
processing-qualitative-data-ai,PB:395206061,PB:395837058
processing-qualitative-data-ai,PB:395206061,PB:395836963
processing-qualitative-data-ai,PB:395206061,PB:395836953
processing-qualitative-data-ai,PB:395206061,PB:395836856
processing-qualitative-data-ai,PB:395206061,PB:395836694
processing-qualitative-data-ai,PB:395206061,PB:395441989
processing-qualitative-data-ai,PB:395206061,PB:395396881
processing-qualitative-data-ai,PB:395206061,PB:395348740
processing-qualitative-data-ai,PB:395206061,PB:395348735
processing-qualitative-data-ai,PB:395206061,PB:395348733
processing-qualitative-data-ai,PB:388751708,PB:397899535
processing-qualitative-data-ai,PB:388751708,PB:395719142
processing-qualitative-data-ai,PB:388751708,PB:397874667
processing-qualitative-data-ai,PB:388751708,PB:392627528
processing-qualitative-data-ai,PB:388751708,PB:392627419
processing-qualitative-data-ai,PB:388751708,PB:392627389
processing-qualitative-data-ai,PB:388751708,PB:392627229
processing-qualitative-data-ai,PB:388751708,PB:392627160
processing-qualitative-data-ai,PB:388751708,PB:392626606
processing-qualitative-data-ai,PB:388751708,PB:392623953
processing-qualitative-data-ai,PB:392333646,PB:397486331
processing-qualitative-data-ai,PB:392333646,PB:396984546
processing-qualitative-data-ai,PB:392333646,PB:397043768
processing-qualitative-data-ai,PB:392333646,PB:396747902
processing-qualitative-data-ai,PB:392333646,PB:395590701
processing-qualitative-data-ai,PB:392333646,PB:395574581
processing-qualitative-data-ai,PB:392333646,PB:395500711
processing-qualitative-data-ai,PB:392333646,PB:390456135
processing-qualitative-data-ai,PB:392333646,PB:389517735
processing-qualitative-data-ai,PB:392333646,PB:390481112
processing-qualitative-data-ai,PB:396514998,PB:396868588
processing-qualitative-data-ai,PB:396514998,PB:396861248
processing-qualitative-data-ai,PB:396514998,PB:392853414
processing-qualitative-data-ai,PB:396514998,PB:397973183
processing-qualitative-data-ai,PB:396514998,PB:397015355
processing-qualitative-data-ai,PB:396514998,PB:397015059
processing-qualitative-data-ai,PB:396514998,PB:397014954
processing-qualitative-data-ai,PB:396514998,PB:397014859
processing-qualitative-data-ai,PB:396514998,PB:397014730
processing-qualitative-data-ai,PB:396514998,PB:397014600
processing-qualitative-data-ai,PB:382284123,PB:394564831
processing-qualitative-data-ai,PB:382284123,PB:394223538
processing-qualitative-data-ai,PB:382284123,PB:394223543
processing-qualitative-data-ai,PB:382284123,PB:394209638
processing-qualitative-data-ai,PB:382284123,PB:393661099
processing-qualitative-data-ai,PB:382284123,PB:392235744
processing-qualitative-data-ai,PB:382284123,PB:392613917
processing-qualitative-data-ai,PB:382284123,PB:393052677
processing-qualitative-data-ai,PB:382284123,PB:390935893
processing-qualitative-data-ai,PB:382284123,PB:389875872
processing-qualitative-data-ai,PB:396231521,PB:396444897
processing-qualitative-data-ai,PB:396231521,PB:396444769
processing-qualitative-data-ai,PB:396231521,PB:396444634
processing-qualitative-data-ai,PB:396231521,PB:396444576
processing-qualitative-data-ai,PB:396231521,PB:396444491
processing-qualitative-data-ai,PB:396231521,PB:396444490
processing-qualitative-data-ai,PB:396231521,PB:396444489
processing-qualitative-data-ai,PB:396231521,PB:396444405
processing-qualitative-data-ai,PB:396231521,PB:396442333
processing-qualitative-data-ai,PB:396231521,PB:396372098
processing-qualitative-data-ai,PB:388619992,PB:397823835
processing-qualitative-data-ai,PB:388619992,PB:397014621
processing-qualitative-data-ai,PB:388619992,PB:395131335
processing-qualitative-data-ai,PB:388619992,PB:392660796
processing-qualitative-data-ai,PB:388619992,PB:392716486
processing-qualitative-data-ai,PB:388619992,PB:392234822
processing-qualitative-data-ai,PB:388619992,PB:392934942
processing-qualitative-data-ai,PB:388619992,PB:391844778
processing-qualitative-data-ai,PB:388619992,PB:392387286
processing-qualitative-data-ai,PB:388619992,PB:394270415
processing-qualitative-data-ai,PB:395551667,PB:397763166
processing-qualitative-data-ai,PB:395551667,PB:397472531
processing-qualitative-data-ai,PB:395551667,PB:397401709
processing-qualitative-data-ai,PB:395551667,PB:396881539
processing-qualitative-data-ai,PB:395551667,PB:396652185
processing-qualitative-data-ai,PB:395551667,PB:398210886
processing-qualitative-data-ai,PB:395551667,PB:398210772
processing-qualitative-data-ai,PB:395551667,PB:397883077
processing-qualitative-data-ai,PB:395551667,PB:397675700
processing-qualitative-data-ai,PB:395551667,PB:396880462
processing-qualitative-data-ai,PB:382255085,PB:387901548
processing-qualitative-data-ai,PB:382255085,PB:387699549
processing-qualitative-data-ai,PB:382255085,PB:386510583
processing-qualitative-data-ai,PB:382255085,PB:381608231
processing-qualitative-data-ai,PB:382255085,PB:379084044
processing-qualitative-data-ai,PB:382255085,PB:370155174
processing-qualitative-data-ai,PB:382255085,PB:391735643
processing-qualitative-data-ai,PB:382255085,PB:388475800
processing-qualitative-data-ai,PB:382255085,PB:381121025
processing-qualitative-data-ai,PB:391410028,PB:397757024
processing-qualitative-data-ai,PB:391410028,PB:397043768
processing-qualitative-data-ai,PB:391410028,PB:395081123
processing-qualitative-data-ai,PB:391410028,PB:394032083
processing-qualitative-data-ai,PB:391410028,PB:397842558
processing-qualitative-data-ai,PB:391410028,PB:397655721
processing-qualitative-data-ai,PB:391410028,PB:397041800
processing-qualitative-data-ai,PB:391410028,PB:395612873
processing-qualitative-data-ai,PB:391410028,PB:394375248
processing-qualitative-data-ai,PB:390700531,PB:396330484
processing-qualitative-data-ai,PB:390700531,PB:396241958
processing-qualitative-data-ai,PB:390700531,PB:395245402
processing-qualitative-data-ai,PB:390700531,PB:394087955
processing-qualitative-data-ai,PB:390700531,PB:386877344
processing-qualitative-data-ai,PB:390700531,PB:378486979
processing-qualitative-data-ai,PB:390700531,PB:384868635
processing-qualitative-data-ai,PB:390700531,PB:382682915
processing-qualitative-data-ai,PB:390700531,PB:373450984
processing-qualitative-data-ai,PB:389126834,PB:397965349
processing-qualitative-data-ai,PB:389126834,PB:397759117
processing-qualitative-data-ai,PB:389126834,PB:397043994
processing-qualitative-data-ai,PB:389126834,PB:397296397
processing-qualitative-data-ai,PB:389126834,PB:396958310
processing-qualitative-data-ai,PB:389126834,PB:393612007
processing-qualitative-data-ai,PB:389126834,PB:397655721
processing-qualitative-data-ai,PB:389126834,PB:396676722
processing-qualitative-data-ai,PB:389646011,PB:396960764
processing-qualitative-data-ai,PB:389646011,PB:394844933
processing-qualitative-data-ai,PB:389646011,PB:389266822
processing-qualitative-data-ai,PB:389646011,PB:388444825
processing-qualitative-data-ai,PB:389646011,PB:387799166
processing-qualitative-data-ai,PB:389646011,PB:396810146
processing-qualitative-data-ai,PB:389646011,PB:386418537
processing-qualitative-data-ai,PB:389646011,PB:395752098
processing-qualitative-data-ai,PB:393150820,PB:397757024
processing-qualitative-data-ai,PB:393150820,PB:397730978
processing-qualitative-data-ai,PB:393150820,PB:397660756
processing-qualitative-data-ai,PB:393150820,PB:396728677
processing-qualitative-data-ai,PB:393150820,PB:395500711
processing-qualitative-data-ai,PB:393150820,PB:397669882
processing-qualitative-data-ai,PB:393150820,PB:396364942
processing-qualitative-data-ai,PB:393150820,PB:389517735
processing-qualitative-data-ai,PB:381001829,PB:396531657
processing-qualitative-data-ai,PB:381001829,PB:394145630
processing-qualitative-data-ai,PB:381001829,PB:392830659
processing-qualitative-data-ai,PB:381001829,PB:389353260
processing-qualitative-data-ai,PB:381001829,PB:396473198
processing-qualitative-data-ai,PB:381001829,PB:390209847
processing-qualitative-data-ai,PB:381001829,PB:389680000
processing-qualitative-data-ai,PB:392874801,PB:397702386
processing-qualitative-data-ai,PB:392874801,PB:397702314
processing-qualitative-data-ai,PB:392874801,PB:397702236
processing-qualitative-data-ai,PB:392874801,PB:397702009
processing-qualitative-data-ai,PB:392874801,PB:397670271
processing-qualitative-data-ai,PB:392874801,PB:397670085
processing-qualitative-data-ai,PB:392874801,PB:397669973
processing-qualitative-data-ai,PB:389248845,PB:393924665
processing-qualitative-data-ai,PB:389248845,PB:391438674
processing-qualitative-data-ai,PB:389248845,PB:390986319
processing-qualitative-data-ai,PB:389248845,PB:389938796
processing-qualitative-data-ai,PB:389248845,PB:396681762
